datapoint_nr,unixtimestamp,routetable_update_nr,edge_id,length_m_left_on_edge,latitude,longitude,vehicle_speed_kmh,dist_mapmatching,TTAU_manual_this,TTAF_manual_to_L2_this,TTAF_L2_to_manual_this,TTAU_L2_this,TTAU_manual_next,TTAF_manual_to_L2_next,TTAF_L2_to_manual_next,TTAU_L2_next
1233,1643881307,1,2398,3.12,57.918,12.518,0,3.82,0,0,0,322.46,0,431.49,0,0
1234,1643881308,1,2398,3.12,57.918,12.518,0,3.84,0,0,0,322.46,0,431.49,0,0
1235,1643881309,1,2398,3.12,57.918,12.518,0,3.84,0,0,0,322.46,0,431.49,0,0
1236,1643881310,1,2398,3.12,57.918,12.518,0,3.86,0,0,0,322.46,0,431.49,0,0
1237,1643881311,1,2398,3.12,57.918,12.518,3,3.85,0,0,0,322.46,0,431.49,0,0
1238,1643881312,1,2398,2.08,57.918,12.518,8,3.89,0,0,0,322.46,0,431.49,0,0
1239,1643881313,1,2399,9.35,57.918,12.518,13,3.91,0,0,0,322.46,0,431.49,0,0
1240,1643881314,1,2399,5.2,57.918,12.518,21,4,0,0,0,322.46,0,431.49,0,0
1241,1643881315,1,2399,0,57.918,12.518,25,4.07,0,0,0,322.46,0,431.49,0,0
1242,1643881316,1,2400,2.08,57.918,12.518,32,4.21,0,0,0,322.46,0,431.49,0,0
1243,1643881317,1,2401,3.12,57.918,12.518,37,4.31,0,0,0,322.46,0,431.49,0,0
1244,1643881318,1,2402,3,57.918,12.518,41,4.25,0,0,0,322.46,0,431.49,0,0
1245,1643881319,1,2403,2,57.918,12.518,45,4.09,0,0,0,322.46,0,431.49,0,0
1246,1643881320,1,2405,7,57.918,12.518,51,3.9,0,0,0,322.36,0,431.49,0,0
1247,1643881321,1,2406,4,57.918,12.517,54,3.71,0,0,0,322.25,0,431.49,0,0
1248,1643881322,1,2408,8.99,57.917,12.517,56,3.38,0,0,0,321.99,0,431.49,0,0
1249,1643881323,1,2409,4,57.917,12.517,59,2.96,0,0,0,321.72,0,431.49,0,0
1250,1643881324,1,2411,8.99,57.917,12.517,62,2.71,0,0,0,321.25,0,431.49,0,0
1251,1643881325,1,2412,6,57.917,12.517,63,2.61,0,0,0,320.67,0,431.49,0,0
1252,1643881326,1,2414,8.99,57.917,12.517,66,2.53,0,0,0,320.16,0,431.49,0,0
1253,1643881327,1,2416,8,57.917,12.516,69,2.54,0,0,0,319.81,0,431.49,0,0
1254,1643881328,1,2418,9.99,57.917,12.516,71,2.55,0,0,0,318.89,0,431.49,0,0
1255,1643881329,1,2419,5,57.917,12.516,72,2.56,0,0,0,318.39,0,431.49,0,0
1256,1643881330,1,2421,2,57.916,12.516,74,2.63,0,0,0,317.48,0,431.49,0,0
1257,1643881331,1,2423,3,57.916,12.516,74,2.67,0,0,0,316.72,0,431.49,0,0
1258,1643881332,1,2425,8,57.916,12.515,73,2.69,0,0,0,316.19,0,431.49,0,0
1259,1643881333,1,2427,5,57.916,12.515,72,2.5,0,0,0,315.32,0,431.49,0,0
1260,1643881334,1,2429,5.92,57.916,12.515,72,2.41,0,0,0,314.89,0,431.49,0,0
1261,1643881335,1,2430,0.99,57.916,12.515,72,2.7,0,0,0,313.98,0,431.49,0,0
1262,1643881336,1,2433,7.89,57.916,12.515,72,2.79,0,0,0,313.2,0,431.49,0,0
1263,1643881337,1,2435,10.01,57.916,12.514,72,2.41,0,0,0,312.55,0,431.49,0,0
1264,1643881338,1,2436,5.01,57.915,12.514,72,3.07,0,0,0,311.55,0,431.49,0,0
1265,1643881339,1,2438,2,57.915,12.514,73,3.62,0,0,0,310.56,0,431.49,0,0
1266,1643881340,1,2440,7.01,57.915,12.514,74,3.71,0,0,0,309.74,0,431.49,0,0
1267,1643881341,1,2442,8.01,57.915,12.514,75,3.72,0,0,0,308.91,0,431.49,0,0
1268,1643881342,1,2444,5.01,57.915,12.513,76,3.69,0,0,0,308.27,0,431.49,0,0
1269,1643881343,1,2446,4.01,57.915,12.513,79,3.61,0,0,0,307.46,0,431.49,0,0
1270,1643881344,1,2448,4.01,57.915,12.513,81,3.49,0,0,0,306.65,0,431.49,0,0
1271,1643881345,1,2450,2,57.914,12.513,83,3.45,0,0,0,305.88,0,431.49,0,0
1272,1643881346,1,2452,1,57.914,12.513,85,3.41,0,0,0,305.23,0,431.49,0,0
1273,1643881347,1,2455,8.01,57.914,12.513,86,3.38,0,0,0,304.23,0,431.49,0,0
1274,1643881348,1,2457,6.01,57.914,12.512,87,3.3,0,0,0,303.28,0,431.49,0,0
1275,1643881349,1,2459,7.01,57.914,12.512,88,3.24,0,0,0,302.58,0,431.49,0,0
1276,1643881350,1,2461,0,57.914,12.512,90,3.17,0,0,0,301.59,0,431.49,0,0
1277,1643881351,1,2464,6.01,57.913,12.512,91,3.13,0,0,0,300.68,0,431.49,0,0
1278,1643881352,1,2466,7.01,57.913,12.511,90,3.14,0,0,0,299.99,0,431.49,0,0
1279,1643881353,1,2468,0,57.913,12.511,88,2.98,0,0,0,299.03,0,431.49,0,0
1280,1643881354,1,2471,7.01,57.913,12.511,87,2.85,0,0,0,298.13,0,431.49,0,0
1281,1643881355,1,2473,9.01,57.913,12.511,86,2.82,0,0,0,297,0,431.49,0,0
1282,1643881356,1,2475,2,57.912,12.511,86,2.75,0,0,0,296.35,0,431.49,0,0
1283,1643881357,1,2478,10.01,57.912,12.51,86,2.64,0,0,0,295.34,0,431.49,0,0
1284,1643881358,1,2479,2,57.912,12.51,85,2.66,0,0,0,294.69,0,431.49,0,0
1285,1643881359,1,2482,6.01,57.912,12.51,85,2.65,0,0,0,293.65,0,431.49,0,0
1286,1643881360,1,2484,6.18,57.912,12.51,85,2.44,0,0,0,293.14,0,431.49,0,0
1287,1643881361,1,2487,8.24,57.912,12.51,85,2.17,0,0,0,292.17,0,431.49,0,0
1288,1643881362,1,2489,6.15,57.911,12.509,85,1.77,0,0,0,291.2,0,431.49,0,0
1289,1643881363,1,2491,4.1,57.911,12.509,85,1.77,0,0,0,290.37,0,431.49,0,0
1290,1643881364,1,2493,3.08,57.911,12.509,85,2.37,0,0,0,289.57,0,431.49,0,0
1291,1643881365,1,2495,0,57.911,12.509,85,2.65,0,0,0,288.78,0,431.49,0,0
1292,1643881366,1,2498,6.31,57.911,12.508,85,2.48,0,0,0,288.28,0,431.49,0,0
1293,1643881367,1,2500,8.2,57.911,12.508,85,2.59,0,0,0,287.34,0,431.49,0,0
1294,1643881368,1,2502,2.05,57.911,12.508,85,1.73,0,0,0,286.68,0,431.49,0,0
1295,1643881369,1,2505,10.25,57.91,12.508,86,1.03,0,0,0,285.75,0,431.49,0,0
1296,1643881370,1,2507,7.9,57.91,12.507,88,0.58,0,0,0,284.94,0,431.49,0,0
1297,1643881371,1,2509,4.94,57.91,12.507,90,0.46,0,0,0,283.98,0,431.49,0,0
1298,1643881372,1,2512,9.87,57.91,12.507,93,0.97,0,0,0,283.5,0,431.49,0,0
1299,1643881373,1,2513,0.99,57.91,12.507,94,1.18,0,0,0,282.53,0,431.49,0,0
1300,1643881374,1,2516,5.92,57.91,12.506,96,1.18,0,0,0,281.74,0,431.49,0,0
1301,1643881375,1,2519,4.94,57.91,12.506,98,0.91,0,0,0,281.09,0,431.49,0,0
1302,1643881376,1,2522,8.88,57.909,12.505,100,0.9,0,0,0,280.13,0,431.49,0,0
1303,1643881377,1,2524,7.9,57.909,12.505,100,1.09,0,0,0,279.17,0,431.49,0,0
1304,1643881378,1,2527,6.1,57.909,12.505,101,1.07,0,0,0,278.34,0,431.49,0,0
1305,1643881379,1,2530,9.73,57.909,12.505,103,1.76,0,0,0,277.7,0,431.49,0,0
1306,1643881380,1,2532,1.95,57.909,12.504,104,0.96,0,0,0,276.81,0,431.49,0,0
1307,1643881381,1,2535,3.89,57.909,12.504,106,1.18,0,0,0,275.95,0,431.49,0,0
1308,1643881382,1,2538,5.99,57.908,12.504,107,0.81,0,0,0,274.89,0,431.49,0,0
1309,1643881383,1,2541,6.81,57.908,12.503,107,1.47,0,0,0,274.32,0,431.49,0,0
1310,1643881384,1,2544,4.86,57.908,12.503,107,1.53,0,0,0,273.04,0,431.49,0,0
1311,1643881385,1,2546,1.91,57.908,12.503,106,1.38,0,0,0,272.08,0,431.49,0,0
1312,1643881386,1,2550,6.93,57.907,12.503,105,1.9,0,0,0,271.13,0,431.49,0,0
1313,1643881387,1,2552,4.95,57.907,12.503,104,1.23,0,0,0,270.36,0,431.49,0,0
1314,1643881388,1,2555,1.98,57.907,12.502,106,1.87,0,0,0,269.2,0,431.49,0,0
1315,1643881389,1,2558,4.02,57.907,12.502,107,1.87,0,0,0,268.61,0,431.49,0,0
1316,1643881390,1,2561,6.03,57.907,12.502,107,1.65,0,0,0,267.61,0,431.49,0,0
1317,1643881391,1,2564,8.04,57.906,12.502,107,1.88,0,0,0,266.39,0,431.49,0,0
1318,1643881392,1,2566,6.03,57.906,12.502,107,2.02,0,0,0,265.37,0,431.49,0,0
1319,1643881393,1,2569,2.01,57.906,12.502,107,1.81,0,0,0,264.37,0,431.49,0,0
1320,1643881394,1,2572,5.02,57.906,12.502,106,1.38,0,0,0,263.19,0,431.49,0,0
1321,1643881395,1,2575,6.8,57.905,12.501,105,1.08,0,0,0,262.19,0,431.49,0,0
1322,1643881396,1,2578,8.8,57.905,12.501,104,1.66,0,0,0,261.41,0,431.49,0,0
1323,1643881397,1,2580,6.84,57.905,12.501,103,2.04,0,0,0,260.4,0,431.49,0,0
1324,1643881398,1,2582,0.98,57.905,12.501,103,1.93,0,0,0,259.39,0,431.49,0,0
1325,1643881399,1,2585,0.98,57.904,12.501,102,1.93,0,0,0,258.38,0,431.49,0,0
1326,1643881400,1,2588,2.93,57.904,12.501,102,1.71,0,0,0,257.58,0,431.49,0,0
1327,1643881401,1,2591,8.59,57.904,12.5,102,1.29,0,0,0,256.35,0,431.49,0,0
1328,1643881402,1,2594,4.77,57.904,12.5,102,1.87,0,0,0,255.38,0,431.49,0,0
1329,1643881403,1,2597,5.93,57.904,12.5,102,1.66,0,0,0,254.37,0,431.49,0,0
1330,1643881404,1,2600,6.95,57.903,12.5,103,1.38,0,0,0,253.39,0,431.49,0,0
1331,1643881405,1,2602,4.96,57.903,12.499,104,1.54,0,0,0,252.61,0,431.49,0,0
1332,1643881406,1,2605,2.02,57.903,12.499,106,1.12,0,0,0,251.28,0,431.49,0,0
1333,1643881407,1,2607,0,57.903,12.499,107,1.16,0,0,0,250.5,0,431.49,0,0
1334,1643881408,1,2611,7.07,57.903,12.498,108,1.21,0,0,0,249.73,0,431.49,0,0
1335,1643881409,1,2613,4.04,57.903,12.498,108,1.22,0,0,0,248.4,0,431.49,0,0
1336,1643881410,1,2616,6.06,57.902,12.498,109,1.18,0,0,0,247.61,0,431.49,0,0
1337,1643881411,1,2619,8.08,57.902,12.497,109,1.16,0,0,0,246.67,0,431.49,0,0
1338,1643881412,1,2621,0,57.902,12.497,109,1.29,0,0,0,245.53,0,431.49,0,0
1339,1643881413,1,2625,6.06,57.902,12.497,110,1.39,0,0,0,244.92,0,431.49,0,0
1340,1643881414,1,2627,3.03,57.902,12.496,110,1.41,0,0,0,243.74,0,431.49,0,0
1341,1643881415,1,2630,5.05,57.901,12.496,110,1.46,0,0,0,242.54,0,431.49,0,0
1342,1643881416,1,2633,6.06,57.901,12.496,110,1.11,0,0,0,241.74,0,431.49,0,0
1343,1643881417,1,2636,8.08,57.901,12.495,109,0.56,0,0,0,240.72,0,431.49,0,0
1344,1643881418,1,2639,10.1,57.901,12.495,108,0.42,0,0,0,239.89,0,431.49,0,0
1345,1643881419,1,2642,6.06,57.901,12.495,106,1.26,0,0,0,238.87,0,431.49,0,0
1346,1643881420,1,2644,5.05,57.9,12.494,105,1.78,0,0,0,237.85,0,431.49,0,0
1347,1643881421,1,2647,8.08,57.9,12.494,104,2.24,0,0,0,236.61,0,431.49,0,0
1348,1643881422,1,2650,6.07,57.9,12.494,102,2.41,0,0,0,235.78,0,431.49,0,0
1349,1643881423,1,2653,10.12,57.9,12.493,101,2.47,0,0,0,234.76,0,431.49,0,0
1350,1643881424,1,2655,4.05,57.9,12.493,100,2.52,0,0,0,233.71,0,431.49,0,0
1351,1643881425,1,2658,8.1,57.9,12.493,100,2.63,0,0,0,232.69,0,431.49,0,0
1352,1643881426,1,2660,2.02,57.899,12.493,100,2.73,0,0,0,231.67,0,431.49,0,0
1353,1643881427,1,2663,6.07,57.899,12.492,100,2.77,0,0,0,230.44,0,431.49,0,0
1354,1643881428,1,2665,5.06,57.899,12.492,101,2.7,0,0,0,229.67,0,431.49,0,0
1355,1643881429,1,2668,9.11,57.899,12.492,101,2.32,0,0,0,228.69,0,431.49,0,0
1356,1643881430,1,2670,1.98,57.899,12.491,101,1.82,0,0,0,227.53,0,431.49,0,0
1357,1643881431,1,2674,8.37,57.898,12.491,100,1.99,0,0,0,226.76,0,431.49,0,0
1358,1643881432,1,2676,3.14,57.898,12.491,100,0.71,0,0,0,225.63,0,431.49,0,0
1359,1643881433,1,2679,8.37,57.898,12.491,100,2.15,0,0,0,225.05,0,431.49,0,0
1360,1643881434,1,2681,2.93,57.898,12.49,100,1.82,0,0,0,223.74,0,431.49,0,0
1361,1643881435,1,2683,3.9,57.898,12.49,101,1.8,0,0,0,222.79,0,431.49,0,0
1362,1643881436,1,2686,3.9,57.897,12.49,101,1.12,0,0,0,222.03,0,431.49,0,0
1363,1643881437,1,2688,2.1,57.897,12.49,101,1.18,0,0,0,221.3,0,431.49,0,0
1364,1643881438,1,2691,4.2,57.897,12.49,100,0.71,0,0,0,220.35,0,431.49,0,0
1365,1643881439,1,2694,5.02,57.897,12.489,100,0.47,0,0,0,219.39,0,431.49,0,0
1366,1643881440,1,2696,1,57.897,12.489,99,0.62,0,0,0,218.09,0,431.49,0,0
1367,1643881441,1,2698,0,57.896,12.489,99,1.81,0,0,0,217.14,0,431.49,0,0
1368,1643881442,1,2702,6.73,57.896,12.489,99,2.54,0,0,0,216.4,0,431.49,0,0
1369,1643881443,1,2704,5.77,57.896,12.489,99,2.28,0,0,0,215.45,0,431.49,0,0
1370,1643881444,1,2707,3.85,57.896,12.489,99,1.03,0,0,0,214.29,0,431.49,0,0
1371,1643881445,1,2709,2.97,57.896,12.489,99,1.58,0,0,0,213.35,0,431.49,0,0
1372,1643881446,1,2712,6.93,57.895,12.489,100,2.21,0,0,0,212.6,0,431.49,0,0
1373,1643881447,1,2714,0,57.895,12.489,100,2.06,0,0,0,211.67,0,431.49,0,0
1374,1643881448,1,2718,8.91,57.895,12.489,100,0.87,0,0,0,210.73,0,431.49,0,0
1375,1643881449,1,2720,7.93,57.895,12.489,100,0.62,0,0,0,209.82,0,431.49,0,0
1376,1643881450,1,2723,5.95,57.894,12.488,99,0.53,0,0,0,209.06,0,431.49,0,0
1377,1643881451,1,2725,4.95,57.894,12.488,99,0.34,0,0,0,207.95,0,431.49,0,0
1378,1643881452,1,2728,3.96,57.894,12.488,99,0.15,0,0,0,206.84,0,431.49,0,0
1379,1643881453,1,2730,2.97,57.894,12.488,98,0.21,0,0,0,205.92,0,431.49,0,0
1380,1643881454,1,2733,1.98,57.893,12.488,98,0.37,0,0,0,205.17,0,431.49,0,0
1381,1643881455,1,2736,6.1,57.893,12.488,98,0.32,0,0,0,204.21,0,431.49,0,0
1382,1643881456,1,2738,1.02,57.893,12.488,97,0.42,0,0,0,203.11,0,431.49,0,0
1383,1643881457,1,2740,1.02,57.893,12.488,97,0.98,0,0,0,202.36,0,431.49,0,0
1384,1643881458,1,2744,9.63,57.892,12.488,97,1.59,0,0,0,201.39,0,431.49,0,0
1385,1643881459,1,2746,8.67,57.892,12.488,97,1.49,0,0,0,200.47,0,431.49,0,0
1386,1643881460,1,2748,2.89,57.892,12.488,98,1.36,0,0,0,199.54,0,431.49,0,0
1387,1643881461,1,2751,5.78,57.892,12.488,98,1.16,0,0,0,198.43,0,431.49,0,0
1388,1643881462,1,2754,3.85,57.892,12.488,99,0.66,0,0,0,197.86,0,431.49,0,0
1389,1643881463,1,2757,9.22,57.891,12.488,100,1.2,0,0,0,196.76,0,431.49,0,0
1390,1643881464,1,2759,3.07,57.891,12.488,100,1.5,0,0,0,195.66,0,431.49,0,0
1391,1643881465,1,2761,3.07,57.891,12.488,101,1.57,0,0,0,194.93,0,431.49,0,0
1392,1643881466,1,2764,7.17,57.891,12.488,101,1.26,0,0,0,193.81,0,431.49,0,0
1393,1643881467,1,2766,0.99,57.89,12.488,102,0.98,0,0,0,192.91,0,431.49,0,0
1394,1643881468,1,2770,8.93,57.89,12.488,102,1.12,0,0,0,192.36,0,431.49,0,0
1395,1643881469,1,2772,7.03,57.89,12.488,102,0.92,0,0,0,191.25,0,431.49,0,0
1396,1643881470,1,2775,5.02,57.89,12.488,101,1.57,0,0,0,190.14,0,431.49,0,0
1397,1643881471,1,2778,9.04,57.889,12.488,101,1.59,0,0,0,189.41,0,431.49,0,0
1398,1643881472,1,2780,8.04,57.889,12.488,101,1.47,0,0,0,188.27,0,431.49,0,0
1399,1643881473,1,2783,6.03,57.889,12.489,101,1.09,0,0,0,187.35,0,431.49,0,0
1400,1643881474,1,2785,0,57.889,12.489,100,1.03,0,0,0,186.57,0,431.49,0,0
1401,1643881475,1,2788,10.07,57.889,12.489,100,1.04,0,0,0,185.62,0,431.49,0,0
1402,1643881476,1,2790,4.03,57.888,12.489,100,0.96,0,0,0,184.84,0,431.49,0,0
1403,1643881477,1,2793,3.02,57.888,12.489,100,0.99,0,0,0,183.51,0,431.49,0,0
1404,1643881478,1,2796,7.05,57.888,12.489,100,1.02,0,0,0,182.75,0,431.49,0,0
1405,1643881479,1,2798,6.04,57.888,12.489,100,1.04,0,0,0,181.99,0,431.49,0,0
1406,1643881480,1,2801,5.04,57.887,12.489,99,1.03,0,0,0,180.83,0,431.49,0,0
1407,1643881481,1,2803,4.03,57.887,12.489,99,1.11,0,0,0,179.89,0,431.49,0,0
1408,1643881482,1,2806,9.06,57.887,12.489,99,0.99,0,0,0,178.95,0,431.49,0,0
1409,1643881483,1,2809,8.06,57.887,12.489,99,0.93,0,0,0,178.01,0,431.49,0,0
1410,1643881484,1,2811,3.02,57.886,12.489,99,0.96,0,0,0,177.07,0,431.49,0,0
1411,1643881485,1,2813,2.01,57.886,12.489,99,1,0,0,0,175.94,0,431.49,0,0
1412,1643881486,1,2816,2.01,57.886,12.489,98,0.97,0,0,0,175.18,0,431.49,0,0
1413,1643881487,1,2818,1.01,57.886,12.489,98,0.97,0,0,0,174.24,0,431.49,0,0
1414,1643881488,1,2821,6.04,57.886,12.489,97,0.61,0,0,0,173.12,0,431.49,0,0
1415,1643881489,1,2824,6.7,57.885,12.489,97,0.73,0,0,0,172.35,0,431.49,0,0
1416,1643881490,1,2826,7.66,57.885,12.489,97,0.86,0,0,0,171.45,0,431.49,0,0
1417,1643881491,1,2828,0.95,57.885,12.49,97,0.59,0,0,0,170.32,0,431.49,0,0
1418,1643881492,1,2831,6.68,57.885,12.49,97,0.49,0,0,0,169.6,0,431.49,0,0
1419,1643881493,1,2834,7.02,57.884,12.49,97,0.29,0,0,0,168.66,0,431.49,0,0
1420,1643881494,1,2836,0,57.884,12.49,98,0.05,0,0,0,167.57,0,431.49,0,0
1421,1643881495,1,2839,3.97,57.884,12.49,99,0.38,0,0,0,166.81,0,431.49,0,0
1422,1643881496,1,2842,7.9,57.884,12.49,100,0.41,0,0,0,165.9,0,431.49,0,0
1423,1643881497,1,2844,6.92,57.884,12.49,101,0.09,0,0,0,164.8,0,431.49,0,0
1424,1643881498,1,2847,9.88,57.883,12.491,102,0.38,0,0,0,163.91,0,431.49,0,0
1425,1643881499,1,2850,7.84,57.883,12.491,103,0.5,0,0,0,163.32,0,431.49,0,0
1426,1643881500,1,2852,0,57.883,12.491,104,0.38,0,0,0,162.53,0,431.49,0,0
1427,1643881501,1,2855,1.96,57.883,12.491,105,0.24,0,0,0,161.55,0,431.49,0,0
1428,1643881502,1,2858,3.92,57.882,12.491,105,0.2,0,0,0,160.26,0,431.49,0,0
1429,1643881503,1,2861,4.9,57.882,12.492,106,0.66,0,0,0,159.54,0,431.49,0,0
1430,1643881504,1,2864,6.28,57.882,12.492,106,0.6,0,0,0,158.61,0,431.49,0,0
1431,1643881505,1,2866,3.14,57.882,12.492,106,0.65,0,0,0,157.65,0,431.49,0,0
1432,1643881506,1,2869,0,57.882,12.492,106,0.52,0,0,0,156.69,0,431.49,0,0
1433,1643881507,1,2872,6.89,57.881,12.492,106,0.25,0,0,0,155.74,0,431.49,0,0
1434,1643881508,1,2875,2,57.881,12.493,105,0.19,0,0,0,154.78,0,431.49,0,0
1435,1643881509,1,2878,4.99,57.881,12.493,104,0.5,0,0,0,153.59,0,431.49,0,0
1436,1643881510,1,2880,2.89,57.881,12.493,103,0.47,0,0,0,152.6,0,431.49,0,0
1437,1643881511,1,2883,8.66,57.88,12.493,102,0.59,0,0,0,151.58,0,431.49,0,0
1438,1643881512,1,2886,7.7,57.88,12.493,101,0.64,0,0,0,150.97,0,431.49,0,0
1439,1643881513,1,2888,4.04,57.88,12.493,101,0.5,0,0,0,149.8,0,431.49,0,0
1440,1643881514,1,2891,9.95,57.88,12.493,100,0.85,0,0,0,148.77,0,431.49,0,0
1441,1643881515,1,2893,3.98,57.879,12.493,99,0.79,0,0,0,147.6,0,431.49,0,0
1442,1643881516,1,2896,7.96,57.879,12.493,98,1.15,0,0,0,146.79,0,431.49,0,0
1443,1643881517,1,2898,6.97,57.879,12.493,98,1.41,0,0,0,145.64,0,431.49,0,0
1444,1643881518,1,2901,6.97,57.879,12.493,97,1.23,0,0,0,144.82,0,431.49,0,0
1445,1643881519,1,2903,1,57.878,12.493,96,1.14,0,0,0,143.88,0,431.49,0,0
1446,1643881520,1,2906,5.97,57.878,12.493,95,1.03,0,0,0,143.09,0,431.49,0,0
1447,1643881521,1,2908,5.97,57.878,12.493,95,1.01,0,0,0,141.96,0,431.49,0,0
1448,1643881522,1,2911,5.97,57.878,12.493,95,1.01,0,0,0,141.01,0,431.49,0,0
1449,1643881523,1,2913,1.99,57.878,12.493,95,0.98,0,0,0,139.9,0,431.49,0,0
1450,1643881524,1,2916,6.97,57.877,12.493,95,0.86,0,0,0,138.97,0,431.49,0,0
1451,1643881525,1,2918,1.99,57.877,12.493,95,0.8,0,0,0,138.21,0,431.49,0,0
1452,1643881526,1,2921,6.97,57.877,12.493,96,0.79,0,0,0,137.5,0,431.49,0,0
1453,1643881527,1,2923,1.99,57.877,12.493,96,0.8,0,0,0,136.6,0,431.49,0,0
1454,1643881528,1,2925,1,57.877,12.493,96,0.77,0,0,0,135.67,0,431.49,0,0
1455,1643881529,1,2929,5.97,57.876,12.493,97,0.91,0,0,0,134.6,0,431.49,0,0
1456,1643881530,1,2931,1.99,57.876,12.493,97,0.58,0,0,0,133.7,0,431.49,0,0
1457,1643881531,1,2933,1,57.876,12.493,98,0.16,0,0,0,132.8,0,431.49,0,0
1458,1643881532,1,2936,4.98,57.876,12.493,98,0.48,0,0,0,131.94,0,431.49,0,0
1459,1643881533,1,2939,2.99,57.875,12.493,99,0.37,0,0,0,131.05,0,431.49,0,0
1460,1643881534,1,2941,1.99,57.875,12.493,100,0.34,0,0,0,130.15,0,431.49,0,0
1461,1643881535,1,2943,1,57.875,12.493,100,0.47,0,0,0,129.44,0,431.49,0,0
1462,1643881536,1,2947,2.99,57.875,12.493,101,0.33,0,0,0,128.32,0,431.49,0,0
1463,1643881537,1,2950,5.97,57.874,12.493,102,0.51,0,0,0,127.61,0,431.49,0,0
1464,1643881538,1,2953,9.95,57.874,12.493,102,0.67,0,0,0,126.53,0,431.49,0,0
1465,1643881539,1,2955,7.96,57.874,12.493,102,0.93,0,0,0,125.46,0,431.49,0,0
1466,1643881540,1,2957,0.96,57.874,12.493,102,1.25,0,0,0,124.88,0,431.49,0,0
1467,1643881541,1,2960,2.89,57.873,12.493,102,1.05,0,0,0,123.74,0,431.49,0,0
1468,1643881542,1,2963,0.97,57.873,12.493,102,0.44,0,0,0,122.98,0,431.49,0,0
1469,1643881543,1,2966,2.91,57.873,12.493,101,0.84,0,0,0,121.87,0,431.49,0,0
1470,1643881544,1,2968,1.94,57.873,12.492,101,0.49,0,0,0,120.91,0,431.49,0,0
1471,1643881545,1,2971,0,57.872,12.492,101,0.43,0,0,0,119.94,0,431.49,0,0
1472,1643881546,1,2974,3.01,57.872,12.492,101,0.55,0,0,0,118.79,0,431.49,0,0
1473,1643881547,1,2976,1.98,57.872,12.492,101,0.53,0,0,0,117.82,0,431.49,0,0
1474,1643881548,1,2979,5.95,57.872,12.492,101,0.28,0,0,0,116.87,0,431.49,0,0
1475,1643881549,1,2982,8.92,57.872,12.492,101,0.17,0,0,0,116.1,0,431.49,0,0
1476,1643881550,1,2984,1.98,57.871,12.492,101,0.47,0,0,0,115.34,0,431.49,0,0
1477,1643881551,1,2987,5.95,57.871,12.491,101,0.25,0,0,0,114.19,0,431.49,0,0
1478,1643881552,1,2990,8.92,57.871,12.491,101,0.16,0,0,0,113.07,0,431.49,0,0
1479,1643881553,1,2992,1.98,57.871,12.491,101,0.45,0,0,0,112.12,0,431.49,0,0
1480,1643881554,1,2995,0,57.87,12.491,101,0.42,0,0,0,111.54,0,431.49,0,0
1481,1643881555,1,2998,8.92,57.87,12.491,101,0.15,0,0,0,110.42,0,431.49,0,0
1482,1643881556,1,3000,2.97,57.87,12.491,100,0.48,0,0,0,109.64,0,431.49,0,0
1483,1643881557,1,3003,0.99,57.87,12.49,100,0.14,0,0,0,108.32,0,431.49,0,0
1484,1643881558,1,3006,9.91,57.87,12.49,99,0.08,0,0,0,107.75,0,431.49,0,0
1485,1643881559,1,3009,8.92,57.869,12.49,99,0.47,0,0,0,106.43,0,431.49,0,0
1486,1643881560,1,3011,7.93,57.869,12.49,99,0.74,0,0,0,105.46,0,431.49,0,0
1487,1643881561,1,3013,2.03,57.869,12.49,99,0.78,0,0,0,104.89,0,431.49,0,0
1488,1643881562,1,3016,1.01,57.869,12.49,100,0.88,0,0,0,103.75,0,431.49,0,0
1489,1643881563,1,3019,10.14,57.869,12.489,101,1.25,0,0,0,102.79,0,431.49,0,0
1490,1643881564,1,3022,9.13,57.868,12.489,102,0.79,0,0,0,101.68,0,431.49,0,0
1491,1643881565,1,3024,2.03,57.868,12.489,104,0.37,0,0,0,100.9,0,431.49,0,0
1492,1643881566,1,3027,5.04,57.868,12.489,105,0.34,0,0,0,100.15,0,431.49,0,0
1493,1643881567,1,3029,3.03,57.868,12.489,105,0.52,0,0,0,99.04,0,431.49,0,0
1494,1643881568,1,3032,0,57.867,12.488,106,0.77,0,0,0,97.94,0,431.49,0,0
1495,1643881569,1,3035,8.07,57.867,12.488,107,0.61,0,0,0,97.37,0,431.49,0,0
1496,1643881570,1,3038,5.04,57.867,12.488,108,0.41,0,0,0,96.24,0,431.49,0,0
1497,1643881571,1,3041,7.06,57.867,12.487,108,0.38,0,0,0,95.29,0,431.49,0,0
1498,1643881572,1,3044,9.08,57.867,12.487,108,0.45,0,0,0,94.56,0,431.49,0,0
1499,1643881573,1,3046,1.01,57.866,12.487,108,0.46,0,0,0,93.21,0,431.49,0,0
1500,1643881574,1,3049,9.08,57.866,12.487,108,0.62,0,0,0,92.4,0,431.49,0,0
1501,1643881575,1,3052,5.04,57.866,12.486,107,0.39,0,0,0,91.21,0,431.49,0,0
1502,1643881576,1,3055,7.06,57.866,12.486,107,0.5,0,0,0,90.62,0,431.49,0,0
1503,1643881577,1,3058,10.09,57.866,12.486,106,0.37,0,0,0,89.21,0,431.49,0,0
1504,1643881578,1,3060,2.02,57.865,12.485,106,0.48,0,0,0,88.41,0,431.49,0,0
